year,iso,rgdpbarro,rgdp,loans1,bassets2,govass,narrowm,money,gdp,iy,cpi,pop,stir,ltrate,crisisST,stocks
1989,NOR,65.119263,18156.699,469472,1045038,149963,35012.328,358695.91,695770,0.25160179,96.049454,4226.1421,0.1131,0.1091,0,950.11963
1990,NOR,66.132034,18466.029,473136,1062546,148393,32111.17,383286.59,736294,0.20916779,100,4242.0059,0.1144,0.1061,0,1491.9877
1991,NOR,67.866249,19045.24,461461,1039058,134452,31870.08,409362.91,775727,0.1987516,103.4207,4261.7329,0.1058,0.097400002,0,1355.1528
1992,NOR,69.848724,19560.721,522810,1039427,136409,34035.602,447305.81,797314,0.1896693,105.8429,4286.3569,0.13779999,0.0942,0,1177.5924
1993,NOR,71.387489,19974.48,532995,1045852,151900,36284.5,471871.69,838298,0.19575261,108.2471,4311.9639,0.074100003,0.056899998,0,1098.1598
1994,NOR,74.620621,20904.76,546533,1042574,138838,45245.422,492108.31,878807,0.1984258,109.761,4336.6382,0.056299999,0.077399999,0,1715.9497
1995,NOR,77.36631,21703.23,586326,1080562,136896,43391,522114.59,943437,0.19793899,112.4572,4359.1011,0.054200001,0.064000003,0,1862.5563
1996,NOR,80.918839,22727.939,636638,1163915,175223,46202.75,565381.81,1032989,0.2020409,113.8727,4381.2769,0.048700001,0.062199999,0,2115.4241
1997,NOR,84.848503,23774.84,754844,1305846,152996,55522.922,580537.81,1119175,0.21961179,116.5954,4405.6719,0.0359,0.054900002,0,2750.2415
1998,NOR,86.632713,24137.561,846464.13,1457781,191366,53321.328,610261.63,1140360,0.2498544,119.3179,4432.7178,0.059300002,0.053399999,0,3686.2593
1999,NOR,87.770103,24470.48,930264,1622830,172385,53250.828,651515.81,1240426,0.21937139,122.6325,4463.377,0.067100003,0.061500002,0,2622.5642
2000,NOR,90.095001,25101.949,1062342,1840989,164430,59204.078,722215.31,1481241,0.18420839,126.3017,4492.3999,0.066,0.059700001,0,3799.0449
2001,NOR,91.439819,25468,1168989,2009437,149772,57977.578,790866.31,1536887,0.18143751,128.9061,4515.1948,0.072400004,0.063199997,0,3859.3435
2002,NOR,92.316956,25733.359,1250048,2113863,190317.09,84551.656,852711.88,1532307,0.1787762,132.4574,4535.5908,0.068999998,0.057999998,0,110.85
2003,NOR,92.697067,25879.4,1358331,2216191,183764.09,76354.5,892189,1593826,0.1732316,133.28661,4555.3999,0.042800002,0.046100002,0,156.485
2004,NOR,95.762962,26765.199,1458761,2408122,221920.59,64933.801,936103.38,1743041,0.180282,134.7074,4574.5601,0.020300001,0.039999999,0,205.39751
2005,NOR,97.694771,27384.471,1733829,2789229,249705.2,75746.797,1029652,1945716,0.1878815,137.19279,4593.041,0.021500001,0.036400001,0,278.20499
2006,NOR,100,27867.279,2037703,3155114,257194.09,74162.094,1148168,2159573,0.1964175,140.27,4610.8198,0.030200001,0.042830002,0,361.14001
2007,NOR,101.64857,28798.039,2398093,3648029,,77314.203,1335321,2277111,0.21279991,144.1765,4627.9258,0.047899999,0.046870001,0,397.29999
2008,NOR,102.07961,29377.75,2591479,4118515,,96754.5,1461150,2537856,0.20773759,147.2547,4644.457,0.0601,0.043466698,0,187.44244
1870,SWE,5.7078857,1661.55,NaN,162.95799,,NaN,NaN,937.81567,0.094308197,2.5599289,4169,0.045000002,0.04902,0,0.19719221
1871,SWE,5.87643,1683.759,147.258,219.30701,,92.761917,255.2928,981.77649,0.086024202,2.6239271,4186,0.042782258,0.048076998,0,0.27244747
1872,SWE,6.0688138,1745.652,177.791,284.34399,,109.7361,325.31989,1119.702,0.12766349,2.719924,4227,0.039999999,0.047619,0,0.30787247
1873,SWE,6.2350616,1885.257,223.61301,346.495,,118.9968,365.97079,1267.578,0.16817249,2.943918,4274,0.045164429,0.049504999,0,0.29510507
1874,SWE,6.0988669,1937.6949,270.552,401.26501,,110.652,413.74249,1369.244,0.1691756,3.0399151,4320,0.051115591,0.047169998,0,0.27793396
1875,SWE,6.1851988,1835.255,290.72299,410.87299,,97.049782,418.51389,1340.202,0.1706855,3.007916,4362,0.055,0.045871999,0,0.26159438
1876,SWE,6.5395508,1934.983,319.30899,448.80801,,93.053787,446.9873,1416.49,0.1517778,3.0399151,4407,0.052999109,0.046296,0,0.25351349
1877,SWE,6.4204559,1850.801,331.44501,456.159,,74.494591,431.39459,1389.808,0.15218461,3.007916,4457,0.054841399,0.046296,0,0.25219816
1878,SWE,6.291266,1818.281,322.349,444.129,,68.684692,410.88321,1295.3521,0.1418509,2.815922,4508,0.05832706,0.045977,1,0.23937514
1879,SWE,6.6819439,1768.955,284.20901,435.26599,,71.784073,422.0639,1264.703,0.1133468,2.655926,4555,0.054597229,0.041666999,0,0.21326919
1880,SWE,6.4282146,1846.119,303.599,476.5,,81.5868,468.76071,1314.293,0.1228405,2.783922,4572,0.043346781,0.039999999,0,0.23593871
1881,SWE,6.5736556,1851.14,343.38199,488.47,,79.70256,489.52411,1375.959,0.1158247,2.842998,4569,0.039999999,0.039604001,0,0.24914669
1882,SWE,6.4470835,1924.37,362.80899,530.88,,85.557068,525.72583,1387.338,0.1109977,2.783922,4576,0.044553582,0.039999999,0,0.25411388
1883,SWE,6.9035316,1937.036,391.056,553.04999,,81.69059,556.15582,1445.631,0.1155194,2.747,4591,0.047486559,0.040403999,0,0.26209339
1884,SWE,6.8751884,1975.903,413.15399,579.62,,85.417038,594.41711,1415.615,0.1291635,2.6510029,4624,0.044946231,0.039604001,0,0.27134335
1885,SWE,7.0328097,1951.494,420.07999,586.72998,,83.099136,614.77838,1406.339,0.1233222,2.5254681,4664,0.045000002,0.039216001,0,0.26584831
1886,SWE,6.9661193,1929.141,407.26199,595.95001,,84.15448,638.43433,1319.464,0.1302955,2.3999331,4700,0.040981181,0.038462002,0,0.26484165
1887,SWE,6.8443298,1925.8929,390.59,604.90002,,84.925377,653.54272,1280.193,0.1042206,2.303936,4726,0.039999999,0.037500001,0,0.26188838
1888,SWE,7.1709619,1970.774,396.74799,614.40002,,93.780319,679.09998,1349.219,0.1188584,2.3999331,4742,0.03558908,0.036400001,0,0.2821621
1889,SWE,7.0378032,2065.2581,426.21899,628.90002,,99.489441,703.69659,1430.702,0.1239215,2.49593,4761,0.03555556,0.0359,0,0.32330909
1890,SWE,7.3632188,2086.176,451.55301,650.79999,,100.1793,733.16058,1477.267,0.1307556,2.555006,4780,0.044853941,0.035799999,0,0.31890965
1891,SWE,7.2159305,2105.4939,480.45001,678.70001,,99.242599,763.93213,1558.364,0.0983468,2.6510029,4794,0.048978489,0.036899999,0,0.31080565
1892,SWE,7.5898366,2144.136,501.211,700.20001,,98.06279,780.78497,1581.173,0.1040803,2.591928,4805,0.047490589,0.0385,0,0.3033112
1893,SWE,7.9060078,2142.853,507.388,726,,102.0107,817.44122,1566.235,0.091264099,2.49593,4816,0.042106379,0.037799999,0,0.32167932
1894,SWE,7.9674363,2171.3369,522.29102,774.5,,104.4232,859.73969,1565.6801,0.096698001,2.3630109,4849,0.039999999,0.036800001,0,0.38724783
1895,SWE,8.2411413,2257.1289,554.04999,798.40002,,108.0257,904.99249,1643.918,0.1205483,2.3999331,4896,0.039999999,0.0363,0,0.3896639
1896,SWE,8.4803267,2366.8931,614.26001,872.79999,,120.739,959.42822,1723.868,0.12951539,2.3999331,4941,0.037850849,0.0361,0,0.4823882
1897,SWE,8.8300257,2429.3,736.98297,1013.03,,132.5504,1054.808,1869.671,0.1531051,2.459008,4986,0.045873661,0.035,0,0.70639277
1898,SWE,9.0733767,2457.0161,868.82397,1141.5,,142.3028,1163.908,2022.481,0.16053259,2.591928,5036,0.04883064,0.035,0,0.81620866
1899,SWE,9.4759874,2490.5471,980.099,1284.3,,140.0968,1281.714,2204.583,0.16767021,2.6879251,5080,0.058870971,0.035999998,0,0.82908249
1900,SWE,9.3961124,2560.9651,1055.58,1370,,140.15891,1388.9969,2245.3811,0.15691639,2.717463,5117,0.058711119,0.035999998,0,0.83396238
1901,SWE,9.5218353,2514.592,1128.991,1455.4,,141.067,1484.248,2209.748,0.1384491,2.6510029,5156,0.054565862,0.035999998,0,0.74057627
1902,SWE,9.4469023,2496.208,1179.629,1498.2,,141.4189,1548.522,2218.7649,0.1254098,2.6879251,5187,0.048749998,0.035999998,0,0.7304973
1903,SWE,9.9230919,2668.905,1255.1899,1576.9,,152.0305,1634.2,2385.407,0.13792831,2.717463,5210,0.045000002,0.035999998,0,0.7920109
1904,SWE,10.250076,2679.6831,1461.816,1643.5,,150.3943,1710.993,2436.7061,0.1470353,2.6879251,5241,0.04607527,0.035999998,0,0.85177213
1905,SWE,10.198779,2690.574,1603.658,1780.74,,160.1879,1836.7629,2507.4189,0.1499169,2.747,5278,0.047268819,0.035999998,0,0.94199049
1906,SWE,10.982288,2844.8469,1869.259,2012.1,,177.3588,2024.053,2804.406,0.15882979,2.8134601,5316,0.051603042,0.035999998,0,1.0348837
1907,SWE,11.651693,2884.7981,2138.717,2248.7,,164.92931,2181.4509,3082.8789,0.1491442,2.9389949,5357,0.060991041,0.036666665,1,0.88572574
1908,SWE,11.391398,2853.2681,2171.137,2307.6001,,179.64079,2302.1399,3061.5061,0.1242174,3.005455,5404,0.058806889,0.037333332,0,0.8115477
1909,SWE,11.317291,2808.48,2195.187,2372.6001,,181.5881,2369.8191,3066.668,0.1031433,2.9759171,5453,0.046880759,0.037999999,0,0.82317561
1910,SWE,11.854068,2979.813,2237.2581,2443.8,,189.0598,2476.365,3301.9241,0.1210979,2.9759171,5449,0.046290331,0.037999999,0,0.95028067
1911,SWE,12.191732,3002.033,2234.845,2508.8,,199.22009,2585.884,3352.6411,0.14076599,2.9389949,5542,0.045677871,0.038699999,0,1.0348837
1912,SWE,12.565258,3064.1499,2351.2661,2651.75,,209.1024,2727.281,3568.0891,0.132107,3.13099,5583,0.0481035,0.042100001,0,1.0882117
1913,SWE,13.283902,3096.0681,2467.0161,2781.5,,220.4003,2875.239,3912.448,0.1511894,3.13099,5621,0.055,0.044199999,0,1.0332799
1914,SWE,13.117795,3047.6011,2588.4331,2979.5,,288.84561,3073.874,3924.479,0.1395282,3.197449,5659,0.052372798,0.0449,0,0.79166001
1915,SWE,13.412227,3027.804,2658.447,3316.2,,312.9592,3379.26,4529.6279,0.1215353,3.6848199,5696,0.055080641,0.051199999,0,0.93632716
1916,SWE,14.169131,2967.7649,3085.9331,4064.2,,380.0257,4074.7739,5699.6299,0.13068581,4.445415,5735,0.052375,0.0491,0,1.2797114
1917,SWE,12.367603,2583.7991,4084.1521,5315.1001,,522.91248,5104.7222,6645.9468,0.1282991,5.309391,5779,0.0568293,0.054400001,0,1.3297514
1918,SWE,12.036927,2532.3811,5649.355,6930.2998,,759.52252,6837.2939,8842.6758,0.108981,7.2071838,5807,0.069314517,0.055500001,0,1
1919,SWE,12.16295,2668.6589,6303.6689,7555,,670.43292,7505.8721,11003.94,0.1200532,8.3443832,5830,0.063833334,0.054233331,0,0.78915429
1920,SWE,12.646031,2801.7759,6769.521,7662.2002,,688.87592,7757.6328,12200.33,0.1399655,8.6176062,5876,0.069293901,0.06005,0,0.60694331
1921,SWE,11.285455,2673.998,6223.7388,7234.3999,,569.92688,7528.9268,9397.8252,0.1082011,7.7462459,5929,0.064904109,0.058766667,0,0.4449594
1922,SWE,12.516376,2905.844,5474.8311,6373,,524.55713,7105.229,8168.3901,0.092342898,6.2324419,5971,0.0484543,0.047816668,1,0.39288074
1923,SWE,12.872458,3047.0491,4965.103,5756,,515.26459,6788.5532,7801.2119,0.1402511,5.6859961,5997,0.046444438,0.048516668,0,0.37526923
1924,SWE,13.522756,3130.2849,4818.8521,5595,,501.54819,6643.9551,8069.353,0.1464112,5.5826139,6021,0.055,0.048900001,0,0.41577774
1925,SWE,13.492371,3233.0139,4621.0781,5400,,501.20129,6588.3091,8221.7461,0.1525854,5.634305,6045,0.05166667,0.048141666,0,0.45212463
1926,SWE,14.399399,3403.687,4562.8252,5382,,493.46039,6707.3838,8403.8447,0.1370752,5.5235391,6064,0.045000002,0.046824999,0,0.49207538
1927,SWE,14.817056,3500.061,4392.707,5355,,501.49811,6857.7021,8480.2803,0.14478029,5.471848,6081,0.04154167,0.045716666,0,0.5896005
1928,SWE,15.111893,3656.428,4495.937,5317,,518.30292,6935.7578,8775.8496,0.1537291,5.471848,6097,0.04012097,0.046183333,0,0.68673903
1929,SWE,16.21752,3868.915,4547.8799,5383,,552.34808,7182.7251,9210.7002,0.15403271,5.420157,6113,0.04735573,0.045566667,0,0.64597738
1930,SWE,16.812084,3937.0349,4757.2588,5707,,573.72559,7497.7422,9271.1143,0.17664979,5.2577,6131,0.037191749,0.041766666,0,0.57018739
1931,SWE,16.610952,3782.1541,4926.3262,5491,,564.98743,7554.5679,8721.9297,0.1500473,5.095243,6152,0.04096777,0.042191666,1,0.35732609
1932,SWE,15.851132,3666.0139,4404.959,5689,,568.34882,7738.3452,8164.541,0.12613291,4.984477,6176,0.043861661,0.043166667,0,0.26082218
1933,SWE,16.371372,3721.396,3961.7639,5654,,612.04022,7914.6621,8345.7012,0.1189099,4.932786,6201,0.03166667,0.040216666,0,0.29133284
1934,SWE,17.360628,3991.334,3838.3169,5387,,664.03949,8063.1021,9028.9199,0.1586456,4.932786,6222,0.025,0.034716666,0,0.3617053
1935,SWE,18.429962,4232.2578,3869.916,5431,,755.64508,8325.667,9724.8242,0.19083659,4.984477,6242,0.025,0.0319,0,0.38087675
1936,SWE,19.492426,4465.4448,4029.0039,5632,,867.67499,8733.7402,10366.05,0.18743519,5.0361681,6259,0.025,0.031241667,0,0.50791866
1937,SWE,19.928129,4664.0928,4127.7451,5825,,948.22089,9173.9668,11352.03,0.19178601,5.1986251,6276,0.025,0.030391667,0,0.4847945
1938,SWE,20.649971,4725.1709,4388.3081,6031,,1032.067,9783.2197,11930.21,0.20254441,5.309391,6298,0.025,0.023383332,0,0.50413543
1939,SWE,22.484123,5028.8779,4955.7998,6363,,1415.9301,10414.91,NaN,NaN,5.471848,6326,0.025228489,0.028966667,0,0.38447741
1940,SWE,20.409855,4857.2881,4465,5858,,1461.677,10407.04,NaN,NaN,6.173367,6356,0.033118282,0.039133333,0,0.40514383
1941,SWE,20.34449,4913.917,4294,6560,,1670.2629,11530.44,NaN,NaN,6.9930358,6389,0.03204301,0.033908334,0,0.47322634
1942,SWE,20.466208,5178.6909,4382.8999,6917,,1999.4561,12761.69,NaN,NaN,7.5837889,6432,0.029999999,0.032325,0,0.51890349
1943,SWE,21.405273,5359.5132,4713.6001,7583,,2258.5801,14395.17,NaN,NaN,7.6428642,6491,0.029999999,0.032741666,0,0.55331659
1944,SWE,21.837458,5483.5371,5141.3999,8269,,2494.2209,15966.98,NaN,NaN,7.7462459,6560,0.029999999,0.032783333,0,0.61091858
1945,SWE,22.039677,5567.5962,5785.2002,9033,,2768.53,17543.881,NaN,NaN,7.7462459,6636,0.025535719,0.030408332,0,0.64608353
1946,SWE,24.144119,6102.3169,7270.6001,9625,,2887.8931,18767.471,NaN,NaN,7.8053212,6719,0.025,0.030116666,0,0.70920861
1947,SWE,25.468407,6175.3408,7989,10047,,2905.1399,19777.039,NaN,NaN,8.2336168,6803,0.025,0.030233333,0,0.66001689
1948,SWE,25.555624,6292.2822,7874.2998,10126,1192,3142.1389,20822.881,NaN,NaN,8.3443832,6884,0.025,0.030774999,0,0.6016441
1949,SWE,25.871178,6454.8218,8097,10917,1539,3317.2029,22536.6,NaN,NaN,8.4286699,6956,0.025,0.030175,0,0.65570998
1950,SWE,27.463846,6739.231,9240,11951,1362,3552.177,23990.24,32066,0.1823739,8.5129566,7014.0049,0.02541667,0.031083332,0,0.80782509
1951,SWE,28.014162,6948.8452,10175,14044,3172,4092.7241,27216.41,39593,0.1838204,9.8615437,7072.8301,0.029999999,0.032316666,0,0.95355684
1952,SWE,28.258932,6996.1099,9848,13537,2793,4575.7358,28468.92,43159,0.19622789,10.62012,7124.6729,0.029999999,0.032816667,0,0.81451952
1953,SWE,29.051497,7144.5688,9932,15027,3951,4851.2939,31325.811,44437,0.209105,10.7887,7171.4609,0.029715279,0.032741666,0,0.92257428
1954,SWE,30.542683,7402.104,11092,15824,3610,5092.3198,33372.289,47279,0.2116373,10.87298,7213.4902,0.0275,0.032441668,0,1.2223588
1955,SWE,31.255503,7565.5562,10530,15584,3962,5313.251,34555.68,50827,0.2029236,11.21013,7262.3882,0.034499999,0.037025001,0,1.1442504
1956,SWE,32.072941,7797.0601,10638,16293,4158,5586.3662,36616.09,55241,0.2024402,11.71585,7314.5518,0.03776389,0.037491668,0,1.1252992
1957,SWE,32.619934,8092.4229,10826,17788,4830,5813.0879,39420.75,58963,0.20185541,12.23653,7363.8018,0.044731181,0.043299999,0,1.1705105
1958,SWE,33.20565,8082.8501,11692,19802,5358,6021.2222,42701.391,62269,0.2110199,12.774,7409.144,0.046760749,0.04335,0,1.3719709
1959,SWE,34.820164,8287.9316,13125,23380,6115,6193.208,47971.359,66245,0.2184618,12.87669,7446.249,0.045000002,0.042824998,0,1.9624785
1960,SWE,35.932846,8687.5088,14091,23346,5382,6539.979,48865.371,72161,0.2208534,13.41001,7480.395,0.049811829,0.045658331,0,1.9715897
1961,SWE,37.784073,9136.9707,14541,24537,5525,6843.0801,52035.34,78522,0.2264334,13.6994,7519.998,0.050000001,0.04555,0,1.958581
1962,SWE,39.184341,9468.7783,16196,28246,6443,7271.4609,57075.891,85196,0.23131371,14.35234,7561.5879,0.043499999,0.049891666,0,1.7956185
1963,SWE,41.050549,9916.8525,19348,31747,5666,7790.645,61953.57,91007,0.23912451,14.76436,7604.3281,0.037964601,0.049249999,0,2.2244122
1964,SWE,43.542831,10515.37,21334,35065,5728,8342.2412,66612.063,101508,0.2424144,15.26467,7661.354,0.045360669,0.056400001,0,2.5854914
1965,SWE,44.794773,10815.18,24008,37473,5036,8701.8203,70134.742,111664,0.2453521,16.02986,7733.853,0.05363889,0.061791666,0,2.769872
1966,SWE,45.303112,10935.61,25835,42829,4938,9296.7275,76111.023,121617,0.2450069,17.05654,7807.7969,0.057791669,0.065691665,0,2.1402626
1967,SWE,46.478844,11219.21,29019,50159,5664,10018.06,85834.867,132066,0.2459452,17.788151,7867.9312,0.05185771,0.060608335,0,2.2250862
1968,SWE,47.909737,11561.24,34000,55329,6302,10469.24,95583.289,140024,0.2368594,18.133789,7912.2168,0.054416019,0.063033335,0,2.9836438
1969,SWE,49.971989,12055.19,34171,59452,8068,10962.64,100221.6,152127,0.2293939,18.62195,7968.0181,0.063094273,0.069741666,0,3.0517361
1970,SWE,52.736507,12716.34,34860,63315,7709,11355.9,105791.9,172226,0.2212964,19.928539,8042.8032,0.07,0.073916666,0,2.360939
1971,SWE,52.87112,12748.43,38676,68495,8882,12778.8,116295.3,186215,0.2133126,21.402361,8098.3281,0.0604086,0.072341666,0,2.8739891
1972,SWE,53.924835,13001.75,44748,78303,12919,14111,129989.3,203758,0.21808711,22.68808,8122.293,0.050000001,0.072925001,0,3.1696537
1973,SWE,55.967422,13493.55,51280,93273,16668,15338,146689.8,226744,0.21267159,24.212271,8136.7739,0.050000001,0.073849998,0,3.1577575
1974,SWE,57.593784,13884.59,70171,129826,19551,17277,159732.5,256127,0.2156821,26.61212,8160.5601,0.061207891,0.077849999,0,3.0838583
1975,SWE,58.83815,14183.35,78712,147334,23117,20084,179963.2,300785,0.19944149,29.21475,8192.5664,0.066397853,0.087875001,0,3.9894826
1976,SWE,59.247135,14281.63,88576,156643,18743,22119,189087.5,340197,0.1975973,32.217609,8222.3096,0.06310349,0.092808336,0,4.0357018
1977,SWE,58.090008,14003.63,102955,180937,21201,24372,206834.5,370016,0.2075045,35.918781,8251.6484,0.079999998,0.097374998,0,3.4023218
1978,SWE,58.93763,14207.37,115552,213127,38373,27521,244139.8,412450,0.1903819,39.482071,8275.7783,0.069937468,0.100925,0,3.9558806
1979,SWE,61.073025,14721.01,133920,248561,48398,30880,284186.69,462307,0.19415671,42.32864,8293.7227,0.07109946,0.10184167,0,3.9054425
1980,SWE,61.968979,14936.57,150847,297107,59912,33518,310272.5,548581,0.209557,48.129181,8310.4727,0.099543013,0.117425,0,4.7742558
1981,SWE,61.768993,14916.56,171743,367196,88042,35993,351408.19,599426,0.1974372,53.956821,8320.4854,0.1168011,0.134875,0,7.5159044
1982,SWE,62.470524,15057.55,201425,421581,86110,37985,380575.19,656083,0.1965559,58.585239,8325.2598,0.1019624,0.13041666,0,10.156083
1983,SWE,63.5728,15314.51,221073,476783,114857,41872,406767.59,736242,0.1982948,63.803249,8329.0283,0.1125218,0.123625,0,16.870939
1984,SWE,66.230423,15908.31,248917,527734,115896,45024,435261.59,826116,0.2000373,68.920982,8342.6211,0.1200863,0.125875,0,14.980157
1985,SWE,67.571167,16188.55,257574,540249,104138,46006,439037.41,899754,0.20754559,73.998611,8356.3369,0.1434408,0.131275,0,18.82333
1986,SWE,69.347023,16505.23,292781,594707,110576,50242,485497.69,985263,0.1997994,77.13102,8384.0693,0.1006746,0.102925,0,28.343294
1987,SWE,71.512672,16948.84,344023,691686,132294,52043,505587.31,1068070,0.2080332,80.387756,8421.4033,0.093776658,0.11719,0,26.11323
1988,SWE,73.090111,17232.279,461047,862495,140920,54930,531853.13,1165480,0.21742541,85.048271,8469.3389,0.1008414,0.113757,0,39.660606
1989,SWE,74.632095,17524.061,587721,1052868,168946,60419,585056.38,1293300,0.23697831,90.524567,8526.2764,0.1146954,0.112056,0,49.370045
1990,SWE,74.80722,17608.91,678285,1289618,132682,61713,651486.81,1421420,0.2313644,100,8600.8154,0.1351406,0.13178401,0,34.034649
1991,SWE,73.456749,17283.59,654393,1228541,128191,64556,677515,1532490,0.2086859,109.3375,8668.1123,0.1163266,0.107257,1,35.896572
1992,SWE,72.140556,16979.801,699220,1185543,120402,64051,699089.19,1529380,0.1828198,111.8422,8718.8672,0.1476213,0.100346,0,35.700848
1993,SWE,70.23584,16545.34,737661,1382830,185330,66803,726997.13,1573380,0.1544369,117.0301,8769.2842,0.086402588,0.085378997,0,54.877148
1994,SWE,72.475792,17113.02,691796,1382277,188629,68594,729353.38,1679180,0.1526233,119.605,8831.4932,0.072525673,0.097442999,0,57.536507
1995,SWE,74.92495,17713.59,685350,1584983,177865,68303,749249,1809760,0.1572324,122.6291,8877.8896,0.085494921,0.102655,0,67.900101
1996,SWE,75.810249,17913.34,861022,1861635,164188,72017,833675,1852090,0.15941671,123.2067,8892.2344,0.059420079,0.080600001,0,93.702141
1997,SWE,77.536079,18338.9,844929,2145194,156166,74114,843265,1927000,0.15472861,126.4101,8897.6191,0.04086617,0.066478997,0,117.08015
1998,SWE,80.333412,19011.789,926229,2410481,219023,77879,863925,2012090,0.16254389,126.5365,8902.6836,0.041878331,0.050156999,0,129.43118
1999,SWE,83.906105,19865,994514,2466718,160403,87161,947814,2123970,0.17047369,128.0119,8909.79,0.030845171,0.050007001,0,214.52359
2000,SWE,87.407036,20709.99,1154545,2883511,165188,88881,974091,2249990,0.1761381,129.726,8923.5693,0.038377829,0.053681001,0,188.22588
2001,SWE,88.106133,20890.471,1293214,3145393,227881,96743,1038972,2326180,0.17457031,133.78641,8939.915,0.039897919,0.051026002,0,157.08009
2002,SWE,89.577965,21360.65,1311644,3288175,196170,95866,1086057,2420760,0.1677126,135.99249,8954.1748,0.04047583,0.053011,0,98.61132
2003,SWE,90.760651,21732.59,1277104,3290634,198309.8,98481,1119287,2515150,0.1626555,138.45129,8970.3057,0.031009249,0.046408001,0,127.76762
2004,SWE,94.148399,22588.24,1374662,3879110,205492.3,98239,1171119,2624960,0.1644132,139.68761,8986.4004,0.02127233,0.044188999,0,150.11356
2005,SWE,96.50444,23292.301,1573336,4539904,268261,100479,1286682,2735220,0.1739842,141.5287,9001.7744,0.017095329,0.033778001,0,197.58931
2006,SWE,100,24203.811,1805991,5149899,281955,100882.6,1427436,2900790,0.1821824,143.5526,9016.5957,0.022266001,0.037012,0,245.9989
2007,SWE,101.80857,24823.43,2214145,6083237,284513,111801,1658341,3063870,0.18986119,147.1644,9031.0879,0.038819999,0.043450002,0,229.22502
2008,SWE,101.30862,24766.58,2519697,7464795,519128,117846.8,1882434,3157830,0.1962762,150.31219,9045.3887,0.047660001,0.038883299,1,140.3893
